Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Lincoln Continental,115000,PLN,Prywatne,Lincoln,Continental,,2017,97 000 km,3 726 cm3,Benzyna,304 KM,Sedan,Automatyczna,5,5,Niebieski,Używane,,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/lincoln-continental-lincoln-continental-ID6GiauZ.html
Lincoln Navigator,220000,PLN,Prywatne,Lincoln,Navigator,,2018,60 000 km,3 500 cm3,Benzyna,455 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/lincoln-navigator-lincoln-navigator-2018r-ID6FECPO.html
Lincoln Continental,55000,PLN,Prywatne,Lincoln,Continental,,1973,88 888 km,7 500 cm3,Benzyna,210 KM,Coupe,Automatyczna,2,,Srebrny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/lincoln-continental-lincoln-continental-1974-rok-ID6GhcF8.html
Lincoln Navigator 5.4 2WD Ultimate,29000,PLN,Prywatne,Lincoln,Navigator,5.4 2WD Ultimate,2003,371 000 km,5 408 cm3,Benzyna+LPG,300 KM,Minivan,Automatyczna,5,7,Srebrny,Używane,Tak,Na tylne koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lincoln-navigator-lincoln-navigator-5-4-v8-lpg-ID6GcJMx.html
Lincoln Navigator 5.4 4WD Luxury,60900,PLN,Firma,Lincoln,Navigator,5.4 4WD Luxury,2007,184 000 km,5 408 cm3,Benzyna,300 KM,SUV,Automatyczna,5,7,Biały,Używane,,4x4 (dołączany automatycznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/lincoln-navigator-5-4-v8-4wd-300km-luxury-dvd-perla-szwajcar-po-oplatach-ID6Gnu5K.html
Lincoln MKX,110000,PLN,Prywatne,Lincoln,MKX,,2016,159 500 km,3 720 cm3,Benzyna,299 KM,SUV,Automatyczna,5,5,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/lincoln-mkx-ID6GnjZY.html
Lincoln Continental,60000,PLN,Prywatne,Lincoln,Continental,,1972,1 km,7 500 cm3,Benzyna,225 KM,Sedan,Automatyczna,5,6,Niebieski,Używane,Tak,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/lincoln-continental-lincoln-continental-1972r-sprzedam-lub-zamienie-na-auto-rodzinne-ID6F3KBR.html
Lincoln Town Car 4.6 Executive,29900,PLN,Prywatne,Lincoln,Town Car,4.6 Executive,1997,143 100 km,4 601 cm3,Benzyna,210 KM,Sedan,Automatyczna,4,9,Biały,Używane,Tak,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/lincoln-town-car-amerykanska-limuzyna-lincoln-town-car-1997r-dluga-ID6GlDj2.html
Lincoln Navigator 5.4 L 4x2,55000,PLN,Prywatne,Lincoln,Navigator,5.4 L 4x2,2008,220 000 km,5 408 cm3,Benzyna,300 KM,SUV,Automatyczna,5,6,Biały,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lincoln-navigator-lincoln-nawigator-jezdzisz-jak-prezydent-usa-ID6Gh6pU.html
Lincoln MKZ,84900,PLN,Firma,Lincoln,MKZ,,2017,45 600 km,2 000 cm3,Benzyna,249 KM,Sedan,Automatyczna,5,5,Złoty,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/lincoln-mkz-wentyle-skora-navi-radar-ID6GnafM.html
Lincoln Navigator 5.4 4x4,69900,PLN,Prywatne,Lincoln,Navigator,5.4 4x4,2012,353 000 km,5 408 cm3,Benzyna,300 KM,SUV,Automatyczna,5,8,Biały,Używane,Tak,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/lincoln-navigator-lincoln-navigator-2012-rok-benzyna-lpg-ID6Gn9RT.html
Lincoln Navigator,34900,PLN,Firma,Lincoln,Navigator,,2003,275 000 km,5 400 cm3,Benzyna+LPG,299 KM,SUV,Automatyczna,5,7,Srebrny,Używane,,Na tylne koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lincoln-navigator-24-cale-7-osobowy-mozliwa-zamiana-ID6Gls1y.html
Lincoln Inny,39999,PLN,Firma,Lincoln,Inny,,2011,87 200 km,3 712 cm3,Benzyna+LPG,288 KM,Sedan,Automatyczna,4,5,Granatowy,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lincoln-mks-3-7-nowe-lpg-aut-lopatki-alu-19-skora-xenon-ID6GiSaD.html
