Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Chrysler Pacifica,151905,PLN,Firma,Chrysler,Pacifica,,2019,53 100 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,7,Bordowy,Używane,,Na tylne koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-limited-skmera360radar2dvd-vat23-leasing-ID6Gp7vN.html
Chrysler Pacifica,155000,PLN,Firma,Chrysler,Pacifica,,2021,23 225 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,7,Szary,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-chrysler-pacifica-touring-10-szt-innych-rozne-kolory-ID6FxP2O.html
Chrysler Pacifica,107000,PLN,Prywatne,Chrysler,Pacifica,,2017,142 515 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-chrysler-pacifica-limited-2017-radar-kamery360-moka-odkurzacz-ID6Gj1yT.html
Chrysler Grand Voyager 3.3 LX,8200,PLN,Prywatne,Chrysler,Grand Voyager,3.3 LX,2003,306 000 km,3 301 cm3,Benzyna+LPG,174 KM,Minivan,Automatyczna,5,7,Srebrny,Używane,Tak,Na przednie koła,18 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-grand-voyager-sprzedam-chrysler-voyager-3-3-solidny-minivan-z-silnikiem-v6-lpg-ID6GpGrW.html
Chrysler Pacifica,189900,PLN,Prywatne,Chrysler,Pacifica,,2022,69 900 km,3 605 cm3,Hybryda Plug-in,267 KM,Minivan,Automatyczna,5,7,Szary,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-chrysler-pacifica-hybryda-plug-in-ID6Gk6mA.html
Chrysler Stratus LX 2.5 Cabrio,13200,PLN,Prywatne,Chrysler,Stratus,LX 2.5 Cabrio,1998,61 000 km,2 497 cm3,Benzyna,163 KM,Kabriolet,Automatyczna,2,4,Błękitny,Używane,Tak,Na przednie koła,15 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-stratus-auto-godne-polecenia-ID6GpKGy.html
Chrysler Grand Voyager 2.8 CRD Limited,38900,PLN,Prywatne,Chrysler,Grand Voyager,2.8 CRD Limited,2008,313 000 km,2 768 cm3,Diesel,163 KM,Minivan,Automatyczna,5,7,Srebrny,Używane,Tak,Na przednie koła,12 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/chrysler-grand-voyager-krajowy-bezwypadk-pierwszy-wlasciciel-faktura-vat-23-ID6GpF6G.html
Chrysler Pacifica,97000,PLN,Prywatne,Chrysler,Pacifica,,2017,73 000 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,7,Czarny,Używane,Tak,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-chrysler-pacyfica-2017r-limited-ID6GjJxd.html
Chrysler 300C 5.7 Automatik,44990,PLN,Prywatne,Chrysler,300C,5.7 Automatik,2010,150 000 km,5 654 cm3,Benzyna+LPG,340 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),"17,80 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/chrysler-300c-5-7-hemi-v8-awd-340km-250kw-lpg-mozliwa-zamiana-ID6GlaL9.html
Chrysler Pacifica,271000,PLN,Firma,Chrysler,Pacifica,,2022,26 167 km,3 605 cm3,Benzyna,298 KM,Minivan,Automatyczna,5,7,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-nowy-model-2022-pinnacle-4x4-ID6Gifm9.html
Chrysler Pacifica,171000,PLN,Firma,Chrysler,Pacifica,,2022,29 962 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,7,Szary,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-nowy-model-2022-faktura-vat-marza-ID6G8AKd.html
Chrysler Pacifica,210330,PLN,Firma,Chrysler,Pacifica,,2021,43 351 km,3 605 cm3,Benzyna,298 KM,Minivan,Automatyczna,5,7,Beżowy,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-nowy-model-2021-4x4-ID6G7QfT.html
Chrysler Town & Country,52500,PLN,Prywatne,Chrysler,Town & Country,,2013,167 300 km,3 604 cm3,Benzyna,284 KM,Minivan,Automatyczna,5,7,Czarny,Używane,Tak,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-town-country-chrysler-town-and-country-2013-3-6-v6-ID6GpHrj.html
Chrysler PT Cruiser,5999,PLN,Prywatne,Chrysler,PT Cruiser,,2005,150 132 km,2 429 cm3,Benzyna+LPG,143 KM,Kabriolet,Manualna,2,,Czerwony,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/chrysler-pt-cruiser-zygzak-mcqueen-jedyny-lpg-sprowadzony-grzeje-sie-ID6Gp0Nf.html
Chrysler Town & Country 3.6 Touring,55000,PLN,Prywatne,Chrysler,Town & Country,3.6 Touring,2014,248 057 km,3 605 cm3,Benzyna,283 KM,Minivan,Automatyczna,5,7,Srebrny,Używane,Tak,Na przednie koła,13 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-town-country-ID6GpH4z.html
Chrysler 300C,71500,PLN,Prywatne,Chrysler,300C,,2017,44 900 km,3 604 cm3,Benzyna+LPG,282 KM,Sedan,Automatyczna,4,5,Srebrny,Używane,Tak,Na tylne koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-300c-okazja-chrysler-300c-platinum-full-3-6-lpg-jak-nowy-jedyny-taki-ID6G2nmN.html
Chrysler Voyager 2.8 SE CRD,11700,PLN,Prywatne,Chrysler,Voyager,2.8 SE CRD,2004,275 000 km,2 776 cm3,Diesel,150 KM,Minivan,Automatyczna,5,7,Złoty,Używane,Tak,Na przednie koła,9 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/chrysler-voyager-chrysler-voyager-2-8-se-crd-ID6GlbVy.html
Chrysler Pacifica,103900,PLN,Prywatne,Chrysler,Pacifica,,2017,127 000 km,3 605 cm3,Benzyna+LPG,291 KM,Minivan,Automatyczna,5,7,Bordowy,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-chrysler-pacifica-ID6FoWpK.html
Chrysler Pacifica,186000,PLN,Prywatne,Chrysler,Pacifica,,2021,32 000 km,3 605 cm3,Hybryda Plug-in,265 KM,Minivan,Automatyczna,5,7,Srebrny,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-chrysler-pacifica-3-6-hybryda-plug-in-ID6GbESB.html
Chrysler Pacifica,91900,PLN,Prywatne,Chrysler,Pacifica,,2019,164 000 km,3 600 cm3,Benzyna,297 KM,Minivan,Automatyczna,5,7,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-chrysler-pacifica-s-stan-idealny-20-cali-felga-ID6GpFnM.html
Chrysler Grand Voyager 2.8 CRD Automatik Limited,18500,PLN,Prywatne,Chrysler,Grand Voyager,2.8 CRD Automatik Limited,2008,325 000 km,2 777 cm3,Diesel,163 KM,Minivan,Automatyczna,5,7,Srebrny,Używane,Tak,Na przednie koła,"11,80 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/chrysler-grand-voyager-ID6G43DQ.html
Chrysler Pacifica,99999,PLN,Prywatne,Chrysler,Pacifica,,2020,133 000 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-ID6GoZTk.html
Chrysler Pacifica,51900,PLN,Firma,Chrysler,Pacifica,,2020,169 000 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,7,Biały,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-bogate-wyposazenie-auto-na-miejscu-po-wszystkich-oplatach-okazja-ID6GggfG.html
Chrysler Pacifica,99900,PLN,Prywatne,Chrysler,Pacifica,,2017,123 000 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,8,Szary,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-bezwypadkowy-8-osobowa-pacifica-2017r-ID6Gl2bi.html
Chrysler Grand Voyager 2.8 CRD Automatik Limited,38000,PLN,Prywatne,Chrysler,Grand Voyager,2.8 CRD Automatik Limited,2011,233 302 km,2 777 cm3,Diesel,163 KM,Minivan,Automatyczna,5,7,Czarny,Używane,Tak,Na przednie koła,"11,80 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/chrysler-grand-voyager-2011-pierwszy-wlasciciel-ID6GpB8G.html
Chrysler 300C 5.7 Automatik,29500,PLN,Prywatne,Chrysler,300C,5.7 Automatik,2007,46 000 km,5 654 cm3,Benzyna,340 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,Na tylne koła,"17,80 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-300c-chrysler-jak-bentley-tylko-46000-mil-oferta-czasowa-ID6Ghf9w.html
Chrysler 300C,35000,PLN,Prywatne,Chrysler,300C,,2008,179 280 km,2 736 cm3,Benzyna,193 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/chrysler-300c-sprzedam-ID6GpyVX.html
Chrysler Pacifica,139000,PLN,Prywatne,Chrysler,Pacifica,,2021,60 327 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,7,Niebieski,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-nowy-model-radar-kamera-skora-full-led-ID6GeDCY.html
Chrysler Pacifica,132840,PLN,Prywatne,Chrysler,Pacifica,,2017,121 000 km,3 605 cm3,Benzyna,287 KM,Minivan,Automatyczna,5,7,Srebrny,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-chrysler-pacifica-limited-2017-pb-lpg-panorama-faktura-vat-23-ID6Gpxxf.html
Chrysler Pacifica,88500,PLN,Prywatne,Chrysler,Pacifica,,2017,138 824 km,3 605 cm3,Benzyna,287 KM,Minivan,Automatyczna,5,7,Czarny,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-chrysler-pacifica-ID6GpxoM.html
Chrysler Town & Country 3.6 Touring,53500,PLN,Prywatne,Chrysler,Town & Country,3.6 Touring,2013,388 244 km,3 605 cm3,Benzyna,283 KM,Minivan,Automatyczna,5,7,Złoty,Używane,Tak,Na przednie koła,13 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-town-country-sprzedam-zamienie-na-busa-9-osobowy-ID6GaaP5.html
Chrysler Pacifica,105999,PLN,Prywatne,Chrysler,Pacifica,,2016,171 000 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,7,Biały,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-limited-3-6v6-pentastar-bezwypadek-polecam-oplacony-ID6GpvKv.html
Chrysler Pacifica,100000,PLN,Prywatne,Chrysler,Pacifica,,2022,100 865 km,3 600 cm3,Benzyna,306 KM,Minivan,Automatyczna,5,7,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-ID6Gpn3n.html
Chrysler Pacifica,261867,PLN,Firma,Chrysler,Pacifica,,2022,43 658 km,3 605 cm3,Benzyna,298 KM,Minivan,Automatyczna,5,7,Czarny,Używane,,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-fv-vat-23-2022-pinnacle-ID6Go62R.html
Chrysler Pacifica,261000,PLN,Firma,Chrysler,Pacifica,,2022,23 913 km,3 605 cm3,Hybryda Plug-in,286 KM,Minivan,Automatyczna,5,7,Szary,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-nowy-model-2022-hybrid-pinnacle-faktura-vat-marza-ID6Go5z6.html
Chrysler Pacifica,98500,PLN,Prywatne,Chrysler,Pacifica,,2017,196 900 km,3 604 cm3,Benzyna+LPG,283 KM,Minivan,Automatyczna,5,7,Biały,Używane,Tak,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-chrysler-pacifica-3-6-touring-l-plus-2017-rok-ID6Gped7.html
Chrysler Pacifica,239900,PLN,Prywatne,Chrysler,Pacifica,,2022,77 200 km,3 600 cm3,Hybryda Plug-in,287 KM,Minivan,Automatyczna,5,7,Inny kolor,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-2022-pacjfica-hybrid-plug-in-bezwypadkowa-ID6GpqT0.html
Chrysler Pacifica,114700,PLN,Prywatne,Chrysler,Pacifica,,2016,147 577 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,8,Szary,Używane,Tak,Na przednie koła,13 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-touring-l-plus-zadbana-pod-kazdym-wzgledem-8-osobowy-oferta-prywatna-ID6Gpqz1.html
Chrysler Pacifica,54900,PLN,Firma,Chrysler,Pacifica,,2018,191 000 km,3 605 cm3,Hybryda Plug-in,291 KM,Minivan,Automatyczna,5,7,Czarny,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-hybryda-plug-in-po-wszystkich-oplatach-na-miejscu-w-polsce-okazja-ID6GppAm.html
Chrysler Town & Country 3.6 Touring,55500,PLN,Prywatne,Chrysler,Town & Country,3.6 Touring,2015,238 955 km,3 605 cm3,Benzyna,283 KM,Minivan,Automatyczna,5,7,Srebrny,Używane,Tak,Na przednie koła,13 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-town-country-ID6GkWvl.html
Chrysler Pacifica,109500,PLN,Prywatne,Chrysler,Pacifica,,2017,148 000 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,7,Biały,Używane,Tak,Na przednie koła,"25,10 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-2017-3-6l-faktura-23-kamery-360-aktywny-radar-monitory-w-zaglowkach-ID6GdvyF.html
Chrysler Pacifica,114900,PLN,Prywatne,Chrysler,Pacifica,,2018,146 000 km,3 605 cm3,Hybryda Plug-in,264 KM,SUV,Automatyczna,5,7,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-hybryda-plug-in-gaz-lpg-hak-kamera-super-stan-ID6GpnRX.html
Chrysler Pacifica,231117,PLN,Firma,Chrysler,Pacifica,,2021,28 268 km,3 605 cm3,Hybryda Plug-in,287 KM,Minivan,Automatyczna,5,7,Szary,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-nowy-model-2021-hybryd-limited-ID6GdDtI.html
Chrysler Voyager 2.5 SE TD,15000,PLN,Prywatne,Chrysler,Voyager,2.5 SE TD,1996,300 000 km,2 499 cm3,Diesel,118 KM,Minivan,Manualna,4,,Bordowy,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-voyager-zamienie-voyager-skory-ladny-okazja-dla-konesera-ID6GplJW.html
Chrysler Pacifica,153000,PLN,Prywatne,Chrysler,Pacifica,,2020,29 000 km,3 605 cm3,Benzyna+LPG,291 KM,Minivan,Automatyczna,5,7,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-s-touring-l-plus-lpg-jak-nowy-niski-przebieg-bogate-wyposazenie-ID6GpcE9.html
Chrysler Sebring 2.0 CRD Limited,13900,PLN,Prywatne,Chrysler,Sebring,2.0 CRD Limited,2008,194 000 km,1 968 cm3,Diesel,140 KM,Sedan,Manualna,4,5,Szary,Używane,Tak,Na przednie koła,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-sebring-chrysler-sebring-2-0-crd-140km-zamiana-na-busa-ID6Gpl3Y.html
Chrysler Sebring 2.0 LX,12900,PLN,Prywatne,Chrysler,Sebring,2.0 LX,2004,148 852 km,1 996 cm3,Benzyna,141 KM,Kabriolet,Manualna,2,4,Srebrny,Używane,Tak,,11 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-sebring-ID6GpkUP.html
Chrysler Town & Country 3.6 Touring,60000,PLN,Prywatne,Chrysler,Town & Country,3.6 Touring,2013,106 700 km,3 605 cm3,Benzyna,283 KM,Minivan,Automatyczna,5,7,Złoty,Używane,Tak,Na przednie koła,13 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-town-country-maly-przebieg-garazowany-zadbany-ID6Gpkd0.html
Chrysler Pacifica,189000,PLN,Prywatne,Chrysler,Pacifica,,2021,58 870 km,3 600 cm3,Hybryda,260 KM,Minivan,Automatyczna,5,7,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-s-hybrid-2021-ID6FyDzE.html
Chrysler Pacifica,49900,PLN,Firma,Chrysler,Pacifica,,2019,139 000 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,5,Szary,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-pacifica-2019r-lekko-uszkodzona-gotowa-do-rej-fv-23-okazja-ID6GkOkf.html
Chrysler Pacifica,252027,PLN,Firma,Chrysler,Pacifica,,2023,6 025 km,3 605 cm3,Benzyna,298 KM,Minivan,Automatyczna,5,7,Niebieski,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-nowy-model-2023-limited-ID6Gjd0E.html
Chrysler Grand Voyager,11500,PLN,Prywatne,Chrysler,Grand Voyager,,2004,384 000 km,2 499 cm3,Diesel,143 KM,Minivan,Manualna,5,7,Srebrny,Używane,Tak,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/chrysler-grand-voyager-chrysler-grand-voyager-2-5-crd-manual-ID6Gpe8s.html
Chrysler Pacifica,231117,PLN,Firma,Chrysler,Pacifica,,2021,34 463 km,3 605 cm3,Hybryda Plug-in,287 KM,Minivan,Automatyczna,5,7,Biały,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-nowy-model-2021-s-hybryd-limited-ID6GkMs5.html
Chrysler Pacifica,115000,PLN,Prywatne,Chrysler,Pacifica,,2018,170 000 km,3 605 cm3,Benzyna,291 KM,Minivan,Automatyczna,5,7,Bordowy,Używane,Tak,,,,Tak,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-bezwypadkowy-ID6Gpdoh.html
Chrysler Pacifica,132500,PLN,Prywatne,Chrysler,Pacifica,,2019,35 800 km,3 604 cm3,Benzyna,308 KM,Minivan,Automatyczna,5,7,Bordowy,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-l-plus-2xtv-kamery-360-radar-acc-full-led-20-felgi-ID6GpbRm.html
Chrysler Town & Country 3.6 Touring,66600,PLN,Prywatne,Chrysler,Town & Country,3.6 Touring,2015,245 000 km,3 605 cm3,Benzyna,283 KM,Minivan,Automatyczna,5,7,Biały,Używane,Tak,Na przednie koła,13 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-town-country-wersja-s-lpg-idealny-ID6FXJQ9.html
Chrysler Town & Country 3.6 Touring,62000,PLN,Prywatne,Chrysler,Town & Country,3.6 Touring,2015,220 000 km,3 605 cm3,Benzyna+LPG,283 KM,Minivan,Automatyczna,5,7,Srebrny,Używane,Tak,Na przednie koła,13 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-town-country-chrysler-t-c-3-6l-lpg-serwis-jeep-touring-l-ID6Gp4nA.html
Chrysler Town & Country 3.8 Touring,35000,PLN,Prywatne,Chrysler,Town & Country,3.8 Touring,2008,119 000 km,3 778 cm3,Benzyna+LPG,197 KM,Minivan,Automatyczna,5,,Biały,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-town-country-ID6Gp8pm.html
Chrysler Town & Country,69000,PLN,Prywatne,Chrysler,Town & Country,,2016,126 000 km,3 605 cm3,Benzyna+LPG,283 KM,Minivan,Automatyczna,5,,Srebrny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-town-country-ID6Gk4Ue.html
Chrysler PT Cruiser 2.4 Limited,3800,PLN,Prywatne,Chrysler,PT Cruiser,2.4 Limited,2008,147 500 km,2 429 cm3,Benzyna,143 KM,Kompakt,Automatyczna,5,5,Czerwony,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/chrysler-pt-cruiser-pt-cruiser-sreet-cruiser-series-2008rok-ID6Gp3Pr.html
Chrysler Pacifica,18000,PLN,Prywatne,Chrysler,Pacifica,,2006,160 000 km,3 957 cm3,Benzyna+LPG,260 KM,Minivan,Automatyczna,5,6,Niebieski,Używane,Tak,Na przednie koła,14 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-chrysler-pacifica-3-5-ID6Gp9wJ.html
Chrysler Town & Country,50000,PLN,Prywatne,Chrysler,Town & Country,,2012,300 000 km,3 605 cm3,Benzyna+LPG,283 KM,Minivan,Automatyczna,5,7,Niebieski,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-town-country-ID6Gp8eP.html
Chrysler 200,63900,PLN,Prywatne,Chrysler,200,,2015,128 000 km,3 604 cm3,Benzyna+LPG,291 KM,Sedan,Automatyczna,4,5,Bordowy,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/chrysler-200-200c-3-6-v6-lpg-full-opcja-sam-parkuje-40zdjec-na-otomoto-ID6FULV9.html
