Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Tesla Model S Long Range Plus,154900,PLN,Firma,Tesla,Model S,Long Range Plus,2018,89 000 km,,Elektryczny,525 KM,Sedan,Automatyczna,5,5,Niebieski,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-100d-dual-motor-pneumatyka-fsd-summon-gwarancja-szyberdach-f-ra-23-ID6GaStk.html
Tesla Model 3 Long Range AWD,263490,PLN,Firma,Tesla,Model 3,Long Range AWD,2024,1 km,,Elektryczny,372 KM,Sedan,Automatyczna,4,5,Czerwony,Nowe,,4x4 (stały),,,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-long-range-372-km-awd-od-reki-ID6GmNiM.html
Tesla Model 3 Langstreckenbatterie Allradantrieb Dual Motor Performance,119999,PLN,Firma,Tesla,Model 3,Langstreckenbatterie Allradantrieb Dual Motor Performance,2020,149 000 km,,Elektryczny,512 KM,Sedan,Automatyczna,4,5,Biały,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-4x4-bateria-na-gwarancji-performance-ID6Gp0Ki.html
Tesla Model S Performance,234900,PLN,Prywatne,Tesla,Model S,Performance,2020,61 691 km,,Elektryczny,772 KM,Sedan,Automatyczna,5,5,Czerwony,Używane,Tak,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-performance-ludicrous-mode-wersja-eu-ID6FQugT.html
Tesla Model 3 Performance AWD,169000,PLN,Prywatne,Tesla,Model 3,Performance AWD,2022,62 889 km,,Elektryczny,480 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-3-performance-pierwszy-wlasciciel-salon-polska-bezwypadkowa-ID6GpCax.html
Tesla Y Long Range AWD,218000,PLN,Prywatne,Tesla,Y,Long Range AWD,2021,34 847 km,,Elektryczny,514 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-y-long-range-4x4-jak-nowa-hak-2-komplety-opon-faktura-vat23-ID6GpBwQ.html
Tesla Model S Performance,222000,PLN,Prywatne,Tesla,Model S,Performance,2019,75 000 km,,Elektryczny,814 KM,Sedan,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-ludicrous-814km-raven-fsd-gwarancja-ID6G7Jr8.html
Tesla Model S Performance,264450,PLN,Prywatne,Tesla,Model S,Performance,2019,80 000 km,,Elektryczny,814 KM,Sedan,Automatyczna,5,,Czarny,Używane,,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-najmocniejsza-raven-814km-gwarancja-fvat23-ID6GjHCt.html
Tesla Model S Long Range Plus,125000,PLN,Prywatne,Tesla,Model S,Long Range Plus,2015,132 000 km,,Elektryczny,525 KM,Sedan,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-85d-4x4-darmowe-ladowanie-zadbany-100-bezwypadkowy-max-wypos-ID6G3eUB.html
Tesla Model S Plaid,480000,PLN,Prywatne,Tesla,Model S,Plaid,2021,4 934 km,,Elektryczny,1 020 KM,Sedan,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-tesla-s-plaid-1020km-super-stan-ID6GkT6D.html
Tesla Model 3 Langstreckenbatterie Allradantrieb Dual Motor Performance,182500,PLN,Prywatne,Tesla,Model 3,Langstreckenbatterie Allradantrieb Dual Motor Performance,2021,18 850 km,,Elektryczny,512 KM,Sedan,Automatyczna,4,5,Biały,Używane,Tak,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-model-3-dual-motor-performance-ID6GkXUK.html
Tesla Model 3 Standard Range Plus,116000,PLN,Prywatne,Tesla,Model 3,Standard Range Plus,2020,36 000 km,,Elektryczny,285 KM,Sedan,Automatyczna,4,5,Szary,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-wersja-eu-bezwypadkowy-bardzo-niski-przebieg-ID6Ga5mj.html
Tesla Model S 75,144998,PLN,Firma,Tesla,Model S,75,2016,185 000 km,,Elektryczny,320 KM,Sedan,Automatyczna,5,5,Szary,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-bezwypadkowa-europa-darmowe-ladowanie-ccs-gwarancja-faktura-ID6GlYEe.html
Tesla Model S 100 D Performance,152000,PLN,Prywatne,Tesla,Model S,100 D Performance,2018,70 000 km,,Elektryczny,613 KM,Sedan,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-tesla-model-s100d-idealny-stan-ID6Gpy3Y.html
Tesla Model S Performance,135000,PLN,Prywatne,Tesla,Model S,Performance,2016,145 000 km,,Elektryczny,796 KM,Sedan,Automatyczna,5,5,Czarny,Używane,,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-s-p85d-772km-lift-dual-motor-4x4-wersja-performance-pneumatyka-zamiana-ID6Gpxts.html
Tesla Model X,185000,PLN,Prywatne,Tesla,Model X,,2018,167 000 km,,Elektryczny,525 KM,SUV,Automatyczna,5,7,Biały,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-x-darmowe-ladowania-pierwszy-wlasciciel-ID6G03ss.html
Tesla Model 3,58000,PLN,Prywatne,Tesla,Model 3,,2018,40 000 km,,Elektryczny,400 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-ID6Gpndt.html
Tesla Model S Standard,151000,PLN,Prywatne,Tesla,Model S,Standard,2018,160 000 km,,Elektryczny,387 KM,Sedan,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-bezwypadkowe-fotele-ze-skory-naturalnej-izolacja-akustyczna-ID6G4Dnp.html
Tesla Model 3 Performance AWD,149000,PLN,Prywatne,Tesla,Model 3,Performance AWD,2020,45 000 km,,Elektryczny,480 KM,Sedan,Automatyczna,4,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-3-performance-dual-motor-autonomiczna-stan-idealny-ID6G4TwT.html
Tesla Model 3 Langstreckenbatterie Allradantrieb Dual Motor,128900,PLN,Prywatne,Tesla,Model 3,Langstreckenbatterie Allradantrieb Dual Motor,2020,86 900 km,,Elektryczny,497 KM,Sedan,Automatyczna,4,5,Błękitny,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-long-range-awd-wersja-europejska-bezwypadkowa-ID6Gpqgj.html
Tesla Model 3,125001,PLN,Firma,Tesla,Model 3,,2019,129 825 km,,Elektryczny,440 KM,Sedan,Automatyczna,5,5,Biały,Używane,,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-long-range-4wd-73kwh-soh-88-automat-vat-23-skora-navi-ID6Gn1yh.html
Tesla Model 3,110000,PLN,Prywatne,Tesla,Model 3,,2018,117 000 km,,Elektryczny,283 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-model-3-ID6Gpjb8.html
Tesla Model 3 Standard Reichweite Plus Hinterradantrieb,129000,PLN,Prywatne,Tesla,Model 3,Standard Reichweite Plus Hinterradantrieb,2019,89 000 km,,Elektryczny,306 KM,Sedan,Automatyczna,4,,Biały,Używane,,Na tylne koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-3-stan-idealny-ID6GpiFf.html
Tesla Model 3,119900,PLN,Prywatne,Tesla,Model 3,,2019,157 214 km,,Elektryczny,490 KM,Sedan,Automatyczna,5,5,Czarny,Używane,Tak,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-long-rage-dual-motor-ID6GpgL5.html
Tesla Y Model RWD,96000,PLN,Prywatne,Tesla,Y,Model RWD,2023,61 000 km,,Elektryczny,299 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/tesla-y-ID6GpcYN.html
Tesla Y Model RWD,174900,PLN,Prywatne,Tesla,Y,Model RWD,2022,18 841 km,,Elektryczny,347 KM,Sedan,Automatyczna,5,5,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/tesla-y-tesla-model-y-max-range-dual-motor-fv-vat-23-ID6G8PW0.html
Tesla Model 3 Allradantrieb Dual Motor,129000,PLN,Prywatne,Tesla,Model 3,Allradantrieb Dual Motor,2019,57 500 km,,Elektryczny,351 KM,Kompakt,Automatyczna,4,5,Biały,Używane,Tak,4x4 (stały),,Tak,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-model-3-longrange-dualmotor-autonomiczny-pilot-ID6GpaEi.html
Tesla Model S Standard,87800,PLN,Prywatne,Tesla,Model S,Standard,2014,235 000 km,,Elektryczny,387 KM,Sedan,Automatyczna,5,5,Czarny,Używane,,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-bezplatne-ladowarki-ID6Gp9ou.html
Tesla Model 3,159900,PLN,Prywatne,Tesla,Model 3,,2022,83 000 km,,Elektryczny,497 KM,Sedan,Automatyczna,4,5,Szary,Używane,,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-long-range-497km-okazja-ID6FUhuB.html
Tesla Model S,99000,PLN,Prywatne,Tesla,Model S,,2017,130 000 km,,Elektryczny,476 KM,Sedan,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-tesla-model-s75d-czarna-fsd-szyberdach-soh-95-ID6G9J73.html
Tesla Model 3 Long Range AWD,170000,PLN,Prywatne,Tesla,Model 3,Long Range AWD,2021,69 803 km,,Elektryczny,372 KM,Sedan,Automatyczna,4,5,Zielony,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-3-long-range-awd-bateria-gwarancja-12-2029-ID6GoZc3.html
Tesla Model 3,179000,PLN,Prywatne,Tesla,Model 3,,2021,48 000 km,,Elektryczny,513 KM,Sedan,Automatyczna,4,5,Czerwony,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-model-3-performance-awd-fv23-ID6Gej2H.html
Tesla Y Long Range AWD,199000,PLN,Prywatne,Tesla,Y,Long Range AWD,2022,54 043 km,,Elektryczny,514 KM,Kompakt,Automatyczna,5,5,Szary,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-y-tesla-model-y-long-range-5os-dual-motor-awd-fsd-mat-folia-ppf-ID6Gj1kO.html
Tesla Model S Long Range Plus,119999,PLN,Prywatne,Tesla,Model S,Long Range Plus,2016,149 747 km,,Elektryczny,525 KM,Sedan,Automatyczna,5,5,Srebrny,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-ccs-bezwypadkowy-oryginal-full-darmowe-ladowanie-ID6FRNnl.html
Tesla Model S Performance,85000,PLN,Prywatne,Tesla,Model S,Performance,2014,203 000 km,,Elektryczny,476 KM,Sedan,Automatyczna,5,5,Czerwony,Używane,Tak,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-tesla-model-s-p85-darmowe-ladowanie-nowa-baterja-90-kwh-ID6GnH8v.html
Tesla Model X P 100 D,229900,PLN,Firma,Tesla,Model X,P 100 D,2019,32 000 km,,Elektryczny,613 KM,Minivan,Automatyczna,5,6,Czarny,Używane,Tak,4x4 (stały),15 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-x-tesla-model-x-100d-4x4-dozywotnie-ladowanie-autopilot-y-s-zamiana-ID6FRJHT.html
Tesla Model X,134000,PLN,Prywatne,Tesla,Model X,,2018,169 177 km,,Elektryczny,613 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-x-75-lub-100kwh-5d-4x4-bezwypadkowy-dekra-vat-23-hak-ID6G476g.html
Tesla Model S Long Range,365000,PLN,Prywatne,Tesla,Model S,Long Range,2023,33 500 km,,Elektryczny,680 KM,Sedan,Automatyczna,5,5,Szary,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-free-supercharger-do-czerwiec-2026-ID6GagG2.html
Tesla Model X Long Range Plus,209100,PLN,Firma,Tesla,Model X,Long Range Plus,2018,118 000 km,,Elektryczny,525 KM,SUV,Automatyczna,5,7,Szary,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-x-100d-525ps-7os-autopilot-fidelity-hak-20-ogrz-kierown-szyba-5xfotel-ID6GmgCh.html
Tesla Y Model Performance Dual Motor AWD,189000,PLN,Prywatne,Tesla,Y,Model Performance Dual Motor AWD,2022,12 034 km,,Elektryczny,534 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (stały),,Tak,,,https://www.otomoto.pl/osobowe/oferta/tesla-y-tesla-model-y-performance-534km-dual-motor-ID6Gjoqd.html
Tesla Model 3 RWD Hinterradantrieb,80000,PLN,Firma,Tesla,Model 3,RWD Hinterradantrieb,2022,36 882 km,,Elektryczny,283 KM,Sedan,Automatyczna,4,5,Biały,Używane,,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-model-3-2022-rwd-ID6Gp3jm.html
Tesla Model S,170000,PLN,Firma,Tesla,Model S,,2017,181 000 km,,Elektryczny,525 KM,Sedan,Automatyczna,5,5,Niebieski,Używane,,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-75d-autopilot-wersja-eu-otwierany-szklany-dach-ID6GmfiR.html
Tesla Model 3,159000,PLN,Prywatne,Tesla,Model 3,,2019,115 000 km,,Elektryczny,482 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-model-3-performance-awd-480km-ID6GoJhh.html
Tesla Y,153000,PLN,Prywatne,Tesla,Y,,2020,35 000 km,,Elektryczny,360 KM,SUV,Automatyczna,5,,Szary,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/tesla-y-awd-long-range-ID6G2ofY.html
Tesla Model S 75 D,159900,PLN,Firma,Tesla,Model S,75 D,2018,80 000 km,,Elektryczny,332 KM,Kompakt,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-awd-europa-360-pneumatyka-panorama-blis-webasto-lacznosc-premium-80tk-ID6Gp32b.html
Tesla Model 3,129900,PLN,Prywatne,Tesla,Model 3,,2019,81 000 km,,Elektryczny,440 KM,Sedan,Automatyczna,5,5,Czerwony,Używane,Tak,4x4 (stały),,Tak,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-long-range-dual-motor-awd-ID6GjT5B.html
Tesla Y Long Range AWD,14900,EUR,Firma,Tesla,Y,Long Range AWD,2021,49 125 km,,Elektryczny,514 KM,Kompakt,Automatyczna,5,,Biały,Używane,,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/tesla-y-gb905-ID6Gp2Vf.html
Tesla Model 3 Standard Range Plus,105000,PLN,Prywatne,Tesla,Model 3,Standard Range Plus,2019,56 450 km,,Elektryczny,285 KM,Sedan,Automatyczna,4,5,Biały,Używane,Tak,Na tylne koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-ID6FXebL.html
Tesla Model X Long Range Plus,190000,PLN,Prywatne,Tesla,Model X,Long Range Plus,2018,138 000 km,,Elektryczny,525 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,4x4 (stały),,Tak,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-x-pierwszy-wlasciciel-krajowy-7-miejsc-100d-ID6FYCTY.html
Tesla Y Performance AWD,179800,PLN,Prywatne,Tesla,Y,Performance AWD,2022,55 000 km,,Elektryczny,534 KM,Kompakt,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-y-y-performance-i-wlasciciel-stan-idealny-salon-polska-fv-vat-23-ID6GotcJ.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-autopilot-dualmotor-4x4-ID6Gl3ft.html
Tesla Y RWD,43665,EUR,Firma,Tesla,Y,RWD,2022,38 000 km,,Elektryczny,347 KM,Kompakt,Automatyczna,5,5,Biały,Używane,,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/tesla-y-ID6Gln1s.html
Tesla Model 3 RWD Hinterradantrieb,98400,PLN,Prywatne,Tesla,Model 3,RWD Hinterradantrieb,2019,154 000 km,,Elektryczny,283 KM,Sedan,Automatyczna,4,5,Biały,Używane,Tak,Na tylne koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-3-sr-plus-vat-23-ID6GiF9d.html
Tesla Model S Long Range Plus,149000,PLN,Prywatne,Tesla,Model S,Long Range Plus,2016,120 000 km,,Elektryczny,525 KM,Kompakt,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-tesla-model-s-70-d-525km-darmowe-ladowanie-bezwypadkowa-leasing-ID6FO7uq.html
Tesla Model 3 Performance AWD,159900,PLN,Prywatne,Tesla,Model 3,Performance AWD,2021,96 820 km,,Elektryczny,480 KM,Sedan,Automatyczna,4,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-model-3-performance-piekna-fv23-ID6Gj12B.html
Tesla Model S,189000,PLN,Firma,Tesla,Model S,,2021,39 654 km,,Elektryczny,557 KM,Sedan,Automatyczna,5,5,Biały,Używane,,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-long-range-plus-2021r-4x4-ID6GorW5.html
Tesla Model X Long Range Plus,199000,PLN,Prywatne,Tesla,Model X,Long Range Plus,2016,163 000 km,,Elektryczny,525 KM,SUV,Automatyczna,5,7,Biały,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-x-darmowe-ladowanie-na-superchargerach-wersja-premium-ID6G7CWk.html
Tesla Model S,149999,PLN,Prywatne,Tesla,Model S,,2017,119 000 km,,Elektryczny,613 KM,Sedan,Automatyczna,5,5,Niebieski,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-tesla-model-s-100d-long-range-uncorked-ID6GhCUe.html
Tesla Model 3 Long Range AWD,221400,PLN,Prywatne,Tesla,Model 3,Long Range AWD,2021,11 000 km,,Elektryczny,372 KM,Sedan,Automatyczna,4,5,Szary,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-pierwszy-wlasciciel-niski-przebieg-faktura-vat-ID6FR1SW.html
Tesla Model S Performance,105900,PLN,Prywatne,Tesla,Model S,Performance,2014,154 400 km,,Elektryczny,476 KM,Sedan,Automatyczna,5,,Czerwony,Używane,,,,,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-performance-85-darmowe-ladowanie-dozywotnie-ID6FQxkO.html
Tesla Model 3 Long Range AWD,191000,PLN,Firma,Tesla,Model 3,Long Range AWD,2022,35 000 km,,Elektryczny,372 KM,Kompakt,Automatyczna,4,5,Niebieski,Używane,,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-model-3-long-range-mozliwy-najem-ID6FnbZS.html
Tesla Y Long Range AWD,204000,PLN,Firma,Tesla,Y,Long Range AWD,2023,700 km,,Elektryczny,514 KM,SUV,Automatyczna,5,5,Biały,Nowe,,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-y-tesla-model-y-long-range-mozliwy-wynajem-ID6Fnbnr.html
Tesla Model 3,279000,PLN,Firma,Tesla,Model 3,,2019,50 000 km,,Elektryczny,482 KM,Sedan,Automatyczna,4,5,Czerwony,Używane,,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-multi-red-coat-lr-performance-dual-motor-wersja-eu-ID6CEZBj.html
Tesla Model 3,150000,PLN,Firma,Tesla,Model 3,,2022,18 868 km,,Elektryczny,283 KM,Sedan,Automatyczna,5,5,Biały,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-standard-range-lfp-salon-polska-serwis-aso-automat-navi-ID6GpI4y.html
Tesla Model S Long Range Plus,202950,PLN,Firma,Tesla,Model S,Long Range Plus,2016,235 000 km,,Elektryczny,525 KM,Kompakt,Automatyczna,5,5,Czarny,Używane,,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-tesla-s-90d-wersja-premium-darmowe-ladowanie-ID6Gi3as.html
Tesla Model 3 Long Range AWD,146900,PLN,Prywatne,Tesla,Model 3,Long Range AWD,2020,76 600 km,,Elektryczny,372 KM,Sedan,Automatyczna,4,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-3-tesla-3-long-range-hak-polift-ID6G4xmI.html
Tesla Model X Maximale Reichweite,259000,PLN,Prywatne,Tesla,Model X,Maximale Reichweite,2019,60 900 km,,Elektryczny,561 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-x-tesla-x-long-range-zamiana-na-tesla-y-salon-de-gwarancja-stan-idealny-ID6GkY6a.html
Tesla Model X Long Range Plus,129000,PLN,Prywatne,Tesla,Model X,Long Range Plus,2016,100 000 km,,Elektryczny,525 KM,SUV,Automatyczna,5,7,Biały,Używane,Tak,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-x-90d-4x4-biznes-pakiet-7-osobowy-ID6FiZpt.html
Tesla Model S Long Range,299000,PLN,Prywatne,Tesla,Model S,Long Range,2021,18 560 km,,Elektryczny,670 KM,Sedan,Automatyczna,5,,Czarny,Używane,,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/tesla-model-s-tesla-long-range-yoke-full-self-driving-capability-ID6GooVv.html
Tesla Model X Maximale Reichweite,269990,PLN,Firma,Tesla,Model X,Maximale Reichweite,2020,48 000 km,,Elektryczny,572 KM,SUV,Automatyczna,5,6,Czarny,Używane,,4x4 (stały),,,Tak,,https://www.otomoto.pl/osobowe/oferta/tesla-model-x-f-vat-23-brutto-model-x-long-range-dual-motor-awd-okazja-ID6GpGja.html
