Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Nissan X-Trail 1.6 DCi Tekna Xtronic 2WD EU6,60900,PLN,Firma,Nissan,X-Trail,1.6 DCi Tekna Xtronic 2WD EU6,2016,177 000 km,1 598 cm3,Diesel,130 KM,SUV,Automatyczna,5,5,Szary,Używane,,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-x-trail-z-gwarancja-zarejestrowany-xenon-navi-kam360-led-tekna-plus-ID6GpQcB.html
Nissan Qashqai 1.3 DIG-T N-Connecta,82500,PLN,Prywatne,Nissan,Qashqai,1.3 DIG-T N-Connecta,2018,61 000 km,1 332 cm3,Benzyna,160 KM,SUV,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-sprzedam-auto-marki-nissan-qashqai-rok-produkcji-2018-ID6Gp36D.html
Nissan Qashqai 1.6 acenta,27800,PLN,Prywatne,Nissan,Qashqai,1.6 acenta,2009,186 000 km,1 598 cm3,Benzyna,114 KM,SUV,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,"8,60 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-klimatronik-zarejestrowany-w-polsce-bezwypadkowy-gwarancja-vip-gwarant-ID6GljC6.html
Nissan Micra,19900,PLN,Prywatne,Nissan,Micra,,2011,146 000 km,1 198 cm3,Benzyna,80 KM,Auta miejskie,Manualna,5,5,Czerwony,Używane,Tak,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-micra-zarejestrowany-bezwypadkowy-bogate-wyposazenie-ID6GpPXL.html
Nissan Qashqai,15000,PLN,Prywatne,Nissan,Qashqai,,2009,320 000 km,1 461 cm3,Diesel,106 KM,SUV,Manualna,5,5,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-nissan-qashqai-2009-320-tys-przebiegu-ID6GpPOF.html
Nissan Qashqai 1.2 DIG-T N-Connecta,69900,PLN,Prywatne,Nissan,Qashqai,1.2 DIG-T N-Connecta,2018,71 422 km,1 197 cm3,Benzyna,115 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-nissan-qashqai-ID6Gp2UV.html
Nissan Qashqai+2,29900,PLN,Firma,Nissan,Qashqai+2,,2008,232 549 km,1 997 cm3,Benzyna,140 KM,SUV,Manualna,5,7,Inny kolor,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-2-nissan-qashqai-2-7-osobowy-ID6Gp2LR.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-2-qashqai-2013r-1-6-benzyna-116tys-km-7-osob-kamera-cofania-panorama-ID6GpP5z.html
Nissan Qashqai 1.6 DIG-T Tekna+,64900,PLN,Prywatne,Nissan,Qashqai,1.6 DIG-T Tekna+,2015,107 000 km,1 618 cm3,Benzyna,163 KM,SUV,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-1-6-163-km-tekna-panoramiczny-dach-kamery-nawigacja-ID6GpP5D.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-nissan-qashqai-1-6-dig-t-n-connecta-ID6GkTH9.html
Nissan Juke 1.6 Tekna CVT,38900,PLN,Prywatne,Nissan,Juke,1.6 Tekna CVT,2011,171 100 km,1 598 cm3,Benzyna,117 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,Na przednie koła,8 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-juke-1-6-benzyna-117km-automat-super-stan-ID6FEtQV.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/nissan-note-jeden-wlasciciel-polski-salon-stan-bdb-po-remoncie-silnika-ID6GncSk.html
Nissan Micra,8200,PLN,Prywatne,Nissan,Micra,,2005,143 520 km,1 240 cm3,Benzyna,80 KM,Auta małe,Manualna,5,5,Inny kolor,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-micra-nissan-micra-k12-ID6Gp2FJ.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/nissan-micra-maicra-zadbana-i-sprawna-ID6Gp2Fs.html
Nissan Qashqai 1.6 DCi 4x4 Acenta,40000,PLN,Firma,Nissan,Qashqai,1.6 DCi 4x4 Acenta,2015,225 000 km,1 598 cm3,Diesel,130 KM,SUV,Manualna,5,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-sprzedaz-hurtowa-ID6GpoIC.html
Nissan Qashqai 1.6 DCi 4x4 Tekna EU6,64900,PLN,Prywatne,Nissan,Qashqai,1.6 DCi 4x4 Tekna EU6,2018,179 000 km,1 598 cm3,Diesel,130 KM,SUV,Manualna,5,5,Szary,Używane,Tak,4x4 (dołączany automatycznie),5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-1-6-dci-130km-4x4-kamery-360-panorama-full-led-salon-polska-ID6GpOBM.html
Nissan Qashqai+2,39500,PLN,Prywatne,Nissan,Qashqai+2,,2011,189 000 km,1 461 cm3,Diesel,109 KM,SUV,Manualna,5,7,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-2-7osobowy-panoramiczny-dach-kamera-cofania-ID6Gp2xj.html
Nissan Qashqai 1.2 DIG-T N-Connecta EU6,72000,PLN,Prywatne,Nissan,Qashqai,1.2 DIG-T N-Connecta EU6,2018,87 100 km,1 197 cm3,Benzyna,115 KM,SUV,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-nissan-quashqai-n-connect-2018-benzyna-ID6GpHsy.html
Nissan X-Trail 1.3 DIG-T N-Design 2WD DCT,123900,PLN,Firma,Nissan,X-Trail,1.3 DIG-T N-Design 2WD DCT,2021,44 990 km,1 332 cm3,Benzyna,158 KM,SUV,Automatyczna,5,5,Czerwony,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-x-trail-1-3-158-km-dct-n-design-salon-pl-bezwypadkowy-fv-23-ID6FMJTi.html
Nissan Qashqai 1.6 DCi 4x4 N-Connecta EU6,54900,PLN,Prywatne,Nissan,Qashqai,1.6 DCi 4x4 N-Connecta EU6,2016,188 800 km,1 598 cm3,Diesel,130 KM,SUV,Manualna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-1-6-dci-130km-4x4-kam-360-krajowy-bezwypadkowy-ekonomiczny-ID6GkiX7.html
Nissan Micra 1.2 Elle,18900,PLN,Prywatne,Nissan,Micra,1.2 Elle,2011,90 000 km,1 198 cm3,Benzyna,80 KM,Kompakt,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,6 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/nissan-micra-nissa-micra-2011-silnik-1-2-80-km-ID6Gklr2.html
Nissan Primastar,45600,PLN,Prywatne,Nissan,Primastar,,2008,258 000 km,2 464 cm3,Diesel,146 KM,Minivan,Manualna,5,8,Brązowy,Używane,,,"10,50 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/nissan-primastar-nissan-primastar-2-5-dci-170km-osobowy-vivaro-trafic-ID6FRgV2.html
Nissan Qashqai 1.6 Start/Stop 360,39800,PLN,Prywatne,Nissan,Qashqai,1.6 Start/Stop 360,2013,197 000 km,1 598 cm3,Benzyna,117 KM,SUV,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,"7,50 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-gwarancja-tekna-8-kol-alufe-18-kamera360-panorama-bezwypad-1-wlascice-ID6Gp2uS.html
Nissan X-Trail 2.2 dCi Sport +,21000,PLN,Prywatne,Nissan,X-Trail,2.2 dCi Sport +,2005,199 000 km,2 184 cm3,Diesel,136 KM,SUV,Manualna,5,,Czarny,Używane,Tak,4x4 (dołączany ręcznie),9 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/nissan-x-trail-ID6GpO7b.html
Nissan Qashqai,33900,PLN,Prywatne,Nissan,Qashqai,,2010,237 620 km,1 598 cm3,Benzyna,114 KM,SUV,Manualna,5,5,Bordowy,Używane,Tak,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-nissan-qashqai-ID6Gp2ir.html
Nissan Micra,5500,PLN,Prywatne,Nissan,Micra,,2004,200 100 km,1 240 cm3,Benzyna,80 KM,Auta małe,Manualna,3,,Czarny,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/nissan-micra-ID6GpNXW.html
Nissan X-Trail 2.0 Sport,6900,PLN,Prywatne,Nissan,X-Trail,2.0 Sport,2002,299 500 km,1 998 cm3,Benzyna+LPG,140 KM,SUV,Manualna,5,5,Szary,Używane,Tak,4x4 (dołączany ręcznie),12 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-x-trail-nissan-xtrail-t30-2-0-sprzedam-b-g-ID6FOtb9.html
Nissan Juke 1.0 DIG-T N-Design DCT,88000,PLN,Prywatne,Nissan,Juke,1.0 DIG-T N-Design DCT,2020,6 300 km,999 cm3,Benzyna,117 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/nissan-juke-automat-1-0-dig-t-n-design-dct-salon-polska-przebieg-6300-km-ID6Gp0PP.html
Nissan Qashqai,61500,PLN,Firma,Nissan,Qashqai,,2015,102 000 km,1 618 cm3,Benzyna,163 KM,SUV,Manualna,5,5,Szary,Używane,,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-nissan-qashqai-1-6-benzyna-163km-zadbany-ID6GpNBp.html
Nissan X-Trail,12500,PLN,Prywatne,Nissan,X-Trail,,2006,330 000 km,2 184 cm3,Diesel,136 KM,SUV,Manualna,5,5,Szary,Używane,Tak,,9 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-x-trail-x-trail-2006-4x4-dostepna-cena-ID6Gppeu.html
Nissan Qashqai 1.6 acenta,34900,PLN,Prywatne,Nissan,Qashqai,1.6 acenta,2010,188 000 km,1 598 cm3,Benzyna,114 KM,SUV,Manualna,5,,Inny kolor,Używane,Tak,Na przednie koła,"8,60 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-2010r-1-6-benzynka-stan-jak-nowy-zobacz-ID6Gp2be.html
Nissan Qashqai 2.0 4 x 4 CVT tekna,43890,PLN,Prywatne,Nissan,Qashqai,2.0 4 x 4 CVT tekna,2013,127 000 km,1 997 cm3,Benzyna,141 KM,SUV,Automatyczna,5,5,Inny kolor,Używane,Tak,4x4 (dołączany ręcznie),"10,30 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-4x4-automat-2-0-panorama-kamera-360-klimatronic-skora-tempomat-ID6GpNxu.html
Nissan Micra 1.0 Visia Plus,16900,PLN,Prywatne,Nissan,Micra,1.0 Visia Plus,2017,120 000 km,998 cm3,Benzyna,71 KM,Auta miejskie,Manualna,5,,Biały,Używane,,Na przednie koła,"6,30 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/nissan-micra-1-0-benzyna-klima-navi-ID6FTjF4.html
Nissan X-Trail,22900,PLN,Prywatne,Nissan,X-Trail,,2009,290 000 km,1 995 cm3,Diesel,150 KM,SUV,Manualna,5,5,Srebrny,Używane,Tak,4x4 (dołączany ręcznie),,,,,https://www.otomoto.pl/osobowe/oferta/nissan-x-trail-nissan-x-trial-t31-2009-r-ID6Gp27W.html
Nissan Note 1.4 Acenta,22000,PLN,Prywatne,Nissan,Note,1.4 Acenta,2013,103 000 km,1 386 cm3,Benzyna,88 KM,Kompakt,Manualna,5,5,Bordowy,Używane,,Na przednie koła,7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-note-nissan-note-2013-1-4-ID6Gp26G.html
Nissan Micra 1.2 N-Tec CVT EU6,37500,PLN,Prywatne,Nissan,Micra,1.2 N-Tec CVT EU6,2017,55 700 km,1 198 cm3,Benzyna,80 KM,Auta miejskie,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-micra-nissan-mikra-1-2-automat-bardzo-zadbany-niski-przebieg-ID6GkWHF.html
Nissan Juke 1.6 DIG-T Nismo RS 4WD Xtronic,48900,PLN,Prywatne,Nissan,Juke,1.6 DIG-T Nismo RS 4WD Xtronic,2014,172 100 km,1 618 cm3,Benzyna,217 KM,SUV,Automatyczna,5,5,Srebrny,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-juke-nismo-rs-naped-4x4-automat-1-6-dig-t-217km-stan-wzorowy-ID6GpMYg.html
Nissan Leaf 40kWh Acenta (6.6 kW),134500,PLN,Firma,Nissan,Leaf,40kWh Acenta (6.6 kW),2023,7 km,,Elektryczny,150 KM,Kompakt,Automatyczna,5,5,Szary,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-leaf-leaf-40-kwh-acenta-mozliwosc-doplaty-w-moj-elektryk-ID6GjQxK.html
Nissan Qashqai 1.5 dCi N-Tec,53000,PLN,Prywatne,Nissan,Qashqai,1.5 dCi N-Tec,2016,160 950 km,1 461 cm3,Diesel,110 KM,SUV,Manualna,5,5,Biały,Używane,Tak,,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-nissan-qashqai-1-5dci-ID6GiZJ6.html
Nissan Juke 1.5 dCi Tekna,37900,PLN,Prywatne,Nissan,Juke,1.5 dCi Tekna,2016,215 000 km,1 461 cm3,Diesel,110 KM,SUV,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-juke-nissan-juke-1-5-dci-110-koni-6-biegow-tekna-xenon-kamera-360-ID6GkYhr.html
Nissan Qashqai 1.3 DIG-T N-Connecta,72899,PLN,Firma,Nissan,Qashqai,1.3 DIG-T N-Connecta,2019,99 999 km,1 332 cm3,Benzyna,140 KM,SUV,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-salon-polska-1-wlasciciel-bezwypadkowy-aso-ID6GmrsE.html
Nissan Qashqai 1.3 DIG-T Tekna,77899,PLN,Firma,Nissan,Qashqai,1.3 DIG-T Tekna,2020,39 999 km,1 332 cm3,Benzyna,140 KM,SUV,Manualna,5,5,Granatowy,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-salon-polska-1-wlasciciel-bezwypadkowy-aso-2023-ID6GmNsN.html
Nissan Qashqai 1.3 DIG-T Tekna,99899,PLN,Firma,Nissan,Qashqai,1.3 DIG-T Tekna,2022,39 999 km,1 332 cm3,Benzyna,140 KM,SUV,Manualna,5,5,Niebieski,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-salon-polska-1-wlasciciel-bezwypadkowy-aso-2023-ID6GoRcP.html
Nissan Qashqai,21900,PLN,Prywatne,Nissan,Qashqai,,2013,248 000 km,1 598 cm3,Diesel,130 KM,SUV,Manualna,5,5,Fioletowy,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-1-6-dci-130km-4x4-manual-2013-2014r-panorama-kamery-360-salon-pl-ID6GpMLC.html
Nissan Qashqai 1.3 DIG-T N-Connecta DCT,107900,PLN,Prywatne,Nissan,Qashqai,1.3 DIG-T N-Connecta DCT,2021,36 900 km,1 332 cm3,Benzyna,158 KM,SUV,Automatyczna,5,,Inny kolor,Używane,Tak,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-zadbany-ID6GfejF.html
Nissan Juke 1.2 DIG-T Acenta,45900,PLN,Firma,Nissan,Juke,1.2 DIG-T Acenta,2015,144 708 km,1 197 cm3,Benzyna,115 KM,SUV,Manualna,5,5,Biały,Używane,,Na przednie koła,6 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-juke-1-2-dig-t-acenta-115km-salon-pl-aut-klimatyzacja-ID6Gpd02.html
Nissan Qashqai 1.6 dCi Tekna,36500,PLN,Prywatne,Nissan,Qashqai,1.6 dCi Tekna,2013,148 000 km,1 598 cm3,Diesel,130 KM,SUV,Manualna,5,5,Inny kolor,Używane,,,5 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-ID6Gp1TI.html
Nissan Qashqai 2.0 dCi Tekna,29900,PLN,Prywatne,Nissan,Qashqai,2.0 dCi Tekna,2010,247 000 km,1 995 cm3,Diesel,150 KM,SUV,Manualna,5,5,Czerwony,Używane,Tak,Na przednie koła,8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-super-auto-polecam-ID6GkbeQ.html
Nissan Juke 1.6 DIG-T Ministry of Sound,37900,PLN,Prywatne,Nissan,Juke,1.6 DIG-T Ministry of Sound,2012,120 575 km,1 618 cm3,Benzyna,190 KM,SUV,Manualna,5,5,Fioletowy,Używane,Tak,Na przednie koła,"9,10 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-juke-1-6-benzyna-190-km-klimatronik-nawigacja-zadbany-polecam-ID6Gprs7.html
Nissan Juke,40900,PLN,Prywatne,Nissan,Juke,,2015,114 000 km,1 200 cm3,Benzyna,115 KM,SUV,Manualna,5,5,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/nissan-juke-kamera-cofania-alu-felgi-ID6Gp0Ai.html
Nissan Qashqai 2.0 Tekna,22500,PLN,Prywatne,Nissan,Qashqai,2.0 Tekna,2008,305 000 km,1 997 cm3,Benzyna,140 KM,SUV,Manualna,5,5,Beżowy,Używane,Tak,Na przednie koła,10 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-stan-dobry-ID6GpMs2.html
Nissan Juke 1.5 dCi Edition,29900,PLN,Prywatne,Nissan,Juke,1.5 dCi Edition,2012,213 500 km,1 461 cm3,Diesel,110 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,"4,60 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-juke-1-5-dci-oryginal-zadbany-ID6GcJud.html
Nissan Juke 1.0 DIG-T N-Connecta DCT,112570,PLN,Firma,Nissan,Juke,1.0 DIG-T N-Connecta DCT,2023,2 km,999 cm3,Benzyna,114 KM,SUV,Automatyczna,5,,Czarny,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-juke-1-0-dig-t-automat-n-connecta-pakiet-zima-design-ID6FX7HB.html
Nissan Juke 1.6 Hybrid N-Design AMT,141770,PLN,Firma,Nissan,Juke,1.6 Hybrid N-Design AMT,2023,2 km,1 598 cm3,Benzyna,94 KM,SUV,Automatyczna,5,,Czerwony,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-juke-hybrid-143km-n-design-pakiet-technologiczny-alcantara-ID6G6De8.html
Nissan Qashqai,49900,PLN,Prywatne,Nissan,Qashqai,,2015,76 300 km,1 197 cm3,Benzyna,115 KM,SUV,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-perla-kamera-360-panorama-fuul-ID6GpLXx.html
Nissan Juke 1.5 dCi Tekna,39999,PLN,Firma,Nissan,Juke,1.5 dCi Tekna,2014,130 000 km,1 461 cm3,Diesel,110 KM,SUV,Manualna,5,5,Fioletowy,Używane,,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-juke-8xalu-lift-keyless-kamera-360-navi-climatronic-gwarancja-serwis-ID6FUu1C.html
Nissan Qashqai+2 2.0 dCi Tekna Premium,32900,PLN,Prywatne,Nissan,Qashqai+2,2.0 dCi Tekna Premium,2009,229 300 km,1 995 cm3,Diesel,150 KM,SUV,Manualna,5,7,Szary,Używane,Tak,Na przednie koła,8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-2-stan-idealny-bezwypadkowy-7-mio-osobowy-zamiana-ID6GpLAw.html
Nissan Murano 3.5 V6 Premium,77000,PLN,Prywatne,Nissan,Murano,3.5 V6 Premium,2016,80 400 km,3 498 cm3,Benzyna,256 KM,SUV,Automatyczna,5,5,Inny kolor,Używane,Tak,4x4 (dołączany automatycznie),14 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/nissan-murano-z52-platinum-4x4-okazja-1-wlaciciel-w-polsce-kamery-360-stopni-ID6GciPs.html
Nissan 370 Z NISMO,129800,PLN,Prywatne,Nissan,370 Z,NISMO,2018,44 700 km,3 696 cm3,Benzyna,344 KM,Coupe,Manualna,2,2,Żółty,Używane,Tak,,"15,30 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/nissan-370-z-nissan-370z-ID6FPT3Y.html
Nissan X-Trail 2.0 dCi Tekna 4WD,81900,PLN,Firma,Nissan,X-Trail,2.0 dCi Tekna 4WD,2017,174 705 km,1 995 cm3,Diesel,177 KM,Kombi,Manualna,5,5,Czerwony,Używane,Tak,4x4 (dołączany automatycznie),6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/nissan-x-trail-2-0-dci-tekna-4wd-xtronic-ID6G3jMK.html
Nissan Note 1.4 Visia,12900,PLN,Prywatne,Nissan,Note,1.4 Visia,2006,129 000 km,1 386 cm3,Benzyna,88 KM,Kompakt,Manualna,5,,Inny kolor,Używane,,,7 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/nissan-note-bezwypadkowy-maly-przebieg-ID6GpLzN.html
Nissan Qashqai,26500,PLN,Prywatne,Nissan,Qashqai,,2008,173 000 km,1 598 cm3,Benzyna+LPG,114 KM,SUV,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-zadbany-nissan-qashqai-benzyna-lpg-ID6GktdV.html
Nissan Leaf 30kWh Acenta,42900,PLN,Prywatne,Nissan,Leaf,30kWh Acenta,2016,144 000 km,,Elektryczny,109 KM,Kompakt,Automatyczna,5,5,Bordowy,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/nissan-leaf-nissan-leaf-30-kw-ID6Gp18Q.html
Nissan Leaf,29900,PLN,Prywatne,Nissan,Leaf,,2018,91 870 km,,Elektryczny,122 KM,Kompakt,Automatyczna,5,,Czarny,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/nissan-leaf-2018rok-40kwh-ID6GjKZT.html
