Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Seat Leon 1.6 Audience,8700,PLN,Prywatne,Seat,Leon,1.6 Audience,2006,170 714 km,1 595 cm3,Benzyna,102 KM,Kompakt,Manualna,5,,Czarny,Używane,Tak,Na przednie koła,10 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/seat-leon-ID6Gp35K.html
Seat Ibiza 1.4 16V Passion,19900,PLN,Prywatne,Seat,Ibiza,1.4 16V Passion,2008,91 000 km,1 390 cm3,Benzyna,86 KM,Auta małe,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/seat-ibiza-ladny-seat-ibiza-2008-r-ID6Gl4JT.html
Seat Leon,9000,PLN,Prywatne,Seat,Leon,,2006,281 700 km,1 896 cm3,Diesel,105 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/seat-leon-seat-leon-tanio-ID6GpPWF.html
Seat Altea 1.6 Stylance,5400,PLN,Prywatne,Seat,Altea,1.6 Stylance,2005,310 000 km,1 595 cm3,Benzyna,102 KM,Minivan,Manualna,5,5,Błękitny,Używane,Tak,Na przednie koła,10 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/seat-altea-1-6-benzyna-bogate-wyposazenie-warszawa-ID6GlgRh.html
Seat Altea 1.6 Reference Comfort,14900,PLN,Prywatne,Seat,Altea,1.6 Reference Comfort,2007,162 000 km,1 595 cm3,Benzyna,102 KM,Minivan,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,"10,40 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-altea-1-6-mpi-102km-tylko-162000km-klimatyzacja-zarejestrowany-w-polsce-ID6GpPJb.html
Seat Leon 2.0 TSI Cupra S&S 280 DSG,63900,PLN,Prywatne,Seat,Leon,2.0 TSI Cupra S&S 280 DSG,2015,216 000 km,1 984 cm3,Benzyna,280 KM,Kombi,Automatyczna,5,5,Niebieski,Używane,,,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/seat-leon-cupra-leon-panorama-wydech-x-bull-pops-ampbang-ID6GdIwJ.html
Seat Leon,49900,PLN,Firma,Seat,Leon,,2014,183 000 km,1 968 cm3,Diesel,150 KM,Kombi,Manualna,5,5,Brązowy,Używane,,4x4 (dołączany automatycznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-leon-2-0tdi-4x4-150km-x-perience-180tys-km-navi-matrix-gwarancja-oplacony-ID6GoT2m.html
Seat Leon,36900,PLN,Firma,Seat,Leon,,2013,221 000 km,1 968 cm3,Diesel,150 KM,Kompakt,Manualna,5,5,Biały,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-leon-2-0tdi-150km-style-z-niemiec-serwis-aso-pdc-navi-gwarancja-oplacony-ID6GmLlW.html
Seat Leon,11900,PLN,Prywatne,Seat,Leon,,2008,330 340 km,1 598 cm3,Diesel,90 KM,Kompakt,Automatyczna,5,5,Srebrny,Używane,Tak,Na przednie koła,"7,60 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/seat-leon-seat-leon-ii-2008-1-9-tdi-disel-tempomat-ID6Gp2Vz.html
Seat Ateca,150700,PLN,Firma,Seat,Ateca,,2024,5 km,1 498 cm3,Benzyna,150 KM,SUV,Automatyczna,5,5,Zielony,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-ateca-style-1-5-tsi-150-km-dsg-dostepny-od-reki-z-rabatem-do-8-000-zl-ID6GknQF.html
Seat Arona,115600,PLN,Firma,Seat,Arona,,2024,5 km,999 cm3,Benzyna,110 KM,SUV,Manualna,5,5,Czerwony,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-arona-fr-1-0-tsi-110-km-dostepny-od-reki-z-rabatem-4000zl-ID6GknQz.html
Seat Leon 1.9 TDI Stylance,14900,PLN,Prywatne,Seat,Leon,1.9 TDI Stylance,2006,206 791 km,1 896 cm3,Diesel,105 KM,Kompakt,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,6 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-leon-1-9-tdi-105-km-navigacja-grzane-fotele-ID6GdGuc.html
Seat Leon 1.6 TDI Style S&S,41900,PLN,Prywatne,Seat,Leon,1.6 TDI Style S&S,2017,225 000 km,1 598 cm3,Diesel,115 KM,Kombi,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-leon-seat-leon-st-2017-1-6-tdi-115-km-style-s-s-ID6Gkl38.html
Seat Altea XL,15700,PLN,Prywatne,Seat,Altea XL,,2008,240 000 km,1 798 cm3,Benzyna,160 KM,Kombi,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,11 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-altea-xl-b-ladn-altea-xl-20081-8-benz-kimatr-grzane-fotele-ID6FpmO2.html
Seat Arona 1.0 TSI Style S&S,89000,PLN,Firma,Seat,Arona,1.0 TSI Style S&S,2023,7 km,999 cm3,Benzyna,110 KM,SUV,Manualna,5,,Inny kolor,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-arona-style-1-0-tsi-110-km-6-biegowa-manualna-ID6GpOQl.html
Seat Arona 1.0 TSI Full LED S&S DSG,76800,PLN,Prywatne,Seat,Arona,1.0 TSI Full LED S&S DSG,2019,43 763 km,999 cm3,Benzyna,115 KM,Auta miejskie,Automatyczna,5,5,Srebrny,Używane,Tak,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-arona-pierwszy-wlasciciel-salon-polska-zadbany-serwisowany-idealny-ID6Gp2yI.html
Seat Altea 1.6 Stylance,14900,PLN,Prywatne,Seat,Altea,1.6 Stylance,2007,190 560 km,1 595 cm3,Benzyna,102 KM,Minivan,Manualna,5,5,Inny kolor,Używane,Tak,Na przednie koła,10 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-altea-1-6-mpi-klimatyzacja-sprawna-alufelgi-ID6GhArg.html
Seat Leon 1.6 Cool,8300,PLN,Prywatne,Seat,Leon,1.6 Cool,2003,275 800 km,1 598 cm3,Benzyna+LPG,105 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,10 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/seat-leon-ID6GpOec.html
Seat Ibiza 1.0 TSI FR S&S,64990,PLN,Prywatne,Seat,Ibiza,1.0 TSI FR S&S,2019,48 900 km,999 cm3,Benzyna,95 KM,Kompakt,Manualna,5,5,Czerwony,Używane,Tak,Na przednie koła,5 l/100km,Tak,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/seat-ibiza-seat-ibiza-fr-full-led-2019-ID6G8eX8.html
Seat Arona 1.0 TSI Style S&S DSG,98300,PLN,Firma,Seat,Arona,1.0 TSI Style S&S DSG,2023,6 km,999 cm3,Benzyna,110 KM,SUV,Automatyczna,5,,Szary,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-arona-style-1-0-tsi-110-km-7-biegowa-automatyczna-dsg-ID6Gg2dr.html
Seat Ateca 1.5 TSI Style S&S,134700,PLN,Firma,Seat,Ateca,1.5 TSI Style S&S,2024,7 km,1 498 cm3,Benzyna,150 KM,SUV,Manualna,5,,Szary,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-ateca-style-1-5-tsi-150-km-6-biegowa-manualna-ID6Gl7Kr.html
Seat Ateca 1.5 Eco TSI FR S&S DSG,84900,PLN,Firma,Seat,Ateca,1.5 Eco TSI FR S&S DSG,2019,185 600 km,1 498 cm3,Benzyna,150 KM,SUV,Automatyczna,5,,Szary,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-ateca-seat-ateca-fr-1-5-tsi-dgs-radary-webasto-kamera-360-aso-od-1-wlasc-ID6GlT4s.html
Seat Leon 1.6 TDI Style,31900,PLN,Prywatne,Seat,Leon,1.6 TDI Style,2016,260 000 km,1 598 cm3,Diesel,110 KM,Kombi,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-leon-seat-leon-1-6-tdi-style-ID6GpMAX.html
Seat Altea XL 2.0 TDI DPF Stylance,34800,PLN,Prywatne,Seat,Altea XL,2.0 TDI DPF Stylance,2013,167 500 km,1 968 cm3,Diesel,140 KM,Minivan,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,"7,80 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-altea-xl-2-0tdi-140km-cr-nawigacja-pdc-climatronic-oplacona-ID6GpNYJ.html
Seat Leon 2.0 TSI Start&Stop DSG Cupra 290,75999,PLN,Prywatne,Seat,Leon,2.0 TSI Start&Stop DSG Cupra 290,2016,164 000 km,1 984 cm3,Benzyna,290 KM,Kombi,Automatyczna,5,,Niebieski,Używane,Tak,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/seat-leon-2-0-dsg-panorama-cupra-290-ID6G6MUB.html
Seat Arona 1.0 Eco TSI Reference,69900,PLN,Prywatne,Seat,Arona,1.0 Eco TSI Reference,2020,21 000 km,999 cm3,Benzyna,95 KM,SUV,Manualna,5,5,Srebrny,Używane,,Na przednie koła,"6,10 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-arona-1-0-full-led-navi-asystenty-kamera-ID6GpNXv.html
Seat Altea XL 1.6 TDI DPF Reference,17400,PLN,Prywatne,Seat,Altea XL,1.6 TDI DPF Reference,2012,230 000 km,1 598 cm3,Diesel,90 KM,Minivan,Manualna,5,5,Złoty,Używane,Tak,Na przednie koła,"5,90 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/seat-altea-xl-ID6GelOG.html
Seat Ibiza 1.0 EcoTSI Style S&S DSG,52000,PLN,Prywatne,Seat,Ibiza,1.0 EcoTSI Style S&S DSG,2017,33 000 km,999 cm3,Benzyna,110 KM,Auta miejskie,Automatyczna,5,5,Czerwony,Używane,Tak,Na przednie koła,5 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/seat-ibiza-automat-salon-pl-bezwypadkowa-ID6Gp2hJ.html
Seat Leon ST 2.0 TDI Start&Stop 4Drive DSG X-Perience,55900,PLN,Firma,Seat,Leon,ST 2.0 TDI Start&Stop 4Drive DSG X-Perience,2015,232 000 km,1 968 cm3,Diesel,184 KM,Kombi,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),"7,20 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-leon-2-0tdi-184ps-4x4-x-perience-dcc-mode-nowy-rozrzad-full-led-f1-relingi-ID6GbXWE.html
Seat Leon 1.6 TDI Ecomotive Reference S&S,32500,PLN,Prywatne,Seat,Leon,1.6 TDI Ecomotive Reference S&S,2013,183 111 km,1 598 cm3,Diesel,110 KM,Kompakt,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,4 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/seat-leon-bardzo-zadbany-dynamiczny-i-ekonomiczny-ID6Gp2fy.html
Seat Alhambra 2.0 TDI Style 4x4,52900,PLN,Prywatne,Seat,Alhambra,2.0 TDI Style 4x4,2013,149 000 km,1 968 cm3,Diesel,140 KM,Minivan,Manualna,5,7,Czerwony,Używane,Tak,4x4 (dołączany automatycznie),6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-alhambra-seat-alhambra-4-drive-naped-4x4-7-miejsc-pierwszy-wlasciciel-ID6Gp2d3.html
Seat Altea XL 1.4 TSI Style Copa,29900,PLN,Prywatne,Seat,Altea XL,1.4 TSI Style Copa,2013,178 000 km,1 390 cm3,Benzyna,125 KM,Minivan,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,"8,20 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-altea-xl-ideal-stan-100-bezwypadkowy-przebieg-178tys-km-ID6Gp23h.html
Seat Leon,53900,PLN,Prywatne,Seat,Leon,,2014,169 000 km,1 798 cm3,Benzyna+LPG,179 KM,Kompakt,Automatyczna,5,5,Biały,Używane,Tak,Na przednie koła,7 l/100km,Tak,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/seat-leon-seat-leon-5f-dsg-zasilany-6-gen-lpg-8l-100km-lpg-ID6GhZwY.html
Seat Leon,46900,PLN,Prywatne,Seat,Leon,,2018,89 000 km,1 395 cm3,Benzyna,125 KM,Kombi,Automatyczna,5,5,Srebrny,Używane,Tak,Na przednie koła,"6,60 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/seat-leon-seat-leon-iii-2018r-1-4tgi-benzynzamiana-ID6G3v02.html
Seat Ateca 2.0 TDI 4Drive DSG XCELLENCE,84900,PLN,Prywatne,Seat,Ateca,2.0 TDI 4Drive DSG XCELLENCE,2017,156 000 km,1 968 cm3,Diesel,190 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (stały),6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/seat-ateca-tiguan-karoq-ID6FVUtD.html
Seat Ibiza SC 1.2 12V Style,24400,PLN,Prywatne,Seat,Ibiza,SC 1.2 12V Style,2014,88 250 km,1 198 cm3,Benzyna,70 KM,Auta miejskie,Manualna,3,5,Biały,Używane,Tak,Na przednie koła,7 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/seat-ibiza-benzynaklimael-szybyzadbany-ID6Gkj5l.html
Seat Leon SC 1.8 TSI FR S&S DSG,46900,PLN,Prywatne,Seat,Leon,SC 1.8 TSI FR S&S DSG,2013,109 478 km,1 798 cm3,Benzyna,180 KM,Coupe,Automatyczna,3,5,Czerwony,Używane,Tak,Na przednie koła,"5,40 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/seat-leon-seat-leon-sc-1-8-tsi-fr-s-amps-dsg-ID6G8JsB.html
Seat Leon 1.6 Stylance,17999,PLN,Prywatne,Seat,Leon,1.6 Stylance,2006,247 800 km,1 595 cm3,Benzyna+LPG,102 KM,Kompakt,Manualna,5,5,Błękitny,Używane,Tak,Na przednie koła,10 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-leon-seat-leon-ii-1-6-lpg-ID6Gp11N.html
Seat Leon 1.5 TSI Xcellence,68900,PLN,Firma,Seat,Leon,1.5 TSI Xcellence,2020,90 189 km,1 498 cm3,Benzyna,130 KM,Kombi,Manualna,5,5,Niebieski,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/seat-leon-1-5tsi-130-km-xcellence-manual-serwis-aso-gwarancja-ID6GiwWA.html
Seat Ibiza SC 1.6 TDI DPF Sport,26500,PLN,Prywatne,Seat,Ibiza,SC 1.6 TDI DPF Sport,2013,167 000 km,1 598 cm3,Diesel,90 KM,Sedan,Manualna,3,5,Biały,Używane,Tak,Na przednie koła,"5,10 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/seat-ibiza-seat-ibiza-fr-ID6GpLNf.html
Seat Leon 1.4 TSI Comfort Limited,22900,PLN,Prywatne,Seat,Leon,1.4 TSI Comfort Limited,2009,178 860 km,1 390 cm3,Benzyna,125 KM,Kompakt,Manualna,5,,Biały,Używane,,,"8,20 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/seat-leon-z-niemiec-leon-1-4-125-alu-klima-sliczny-benzynka-turbo-ID6GpHSQ.html
Seat Ateca 1.4 Eco TSI Style S&S,92000,PLN,Prywatne,Seat,Ateca,1.4 Eco TSI Style S&S,2018,65 000 km,1 395 cm3,Benzyna,150 KM,SUV,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-ateca-seat-ateca-1-4tsi-150-km-1wlasciciel-salon-polska-niski-przebieg-ID6Gp1C0.html
Seat Altea 1.6 TDI Reference,16400,PLN,Prywatne,Seat,Altea,1.6 TDI Reference,2010,237 000 km,1 598 cm3,Diesel,105 KM,Minivan,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-altea-2010r-lift-1-6-tdi-105km-zarej-w-polsce-klimatic-alu-felgi-park-asisst-ID6GpETH.html
Seat Toledo,7999,PLN,Prywatne,Seat,Toledo,,2004,292 000 km,1 598 cm3,Benzyna,105 KM,Sedan,Manualna,4,5,Srebrny,Używane,Tak,Na przednie koła,10 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-toledo-sport-klima-alusy-elektryka-ID6Gp1Af.html
Seat Arona 1.0 TSI Style S&S DSG,107700,PLN,Firma,Seat,Arona,1.0 TSI Style S&S DSG,2024,7 km,999 cm3,Benzyna,110 KM,Auta miejskie,Automatyczna,5,,Czarny,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-arona-1-0-tsi-110-km-7-biegowa-automatyczna-dsg-ID6Gc5gQ.html
Seat Ateca 1.5 TSI Xperience S&S DSG,157700,PLN,Firma,Seat,Ateca,1.5 TSI Xperience S&S DSG,2024,5 km,1 498 cm3,Benzyna,150 KM,SUV,Automatyczna,5,5,Szary,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-ateca-xperience-1-5-tsi-150-km-dsg-dostepny-od-reki-z-rabatem-8000zl-ID6G7mdU.html
Seat Ateca 1.5 TSI Xperience S&S DSG,159000,PLN,Firma,Seat,Ateca,1.5 TSI Xperience S&S DSG,2024,5 km,1 498 cm3,Benzyna,150 KM,SUV,Automatyczna,5,5,Czarny,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-ateca-xperience-1-5-tsi-150-km-dsg-dostepny-od-reki-z-rabatem-8000zl-ID6G7me4.html
Seat Alhambra 2.0 Reference,15900,PLN,Prywatne,Seat,Alhambra,2.0 Reference,2007,269 000 km,1 984 cm3,Benzyna,115 KM,Minivan,Manualna,5,,Szary,Używane,,Na przednie koła,12 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-alhambra-2-0-benzyna-serwisowany-ID6GjKj1.html
Seat Ibiza 1.9 TDI DPF Sport,13000,PLN,Prywatne,Seat,Ibiza,1.9 TDI DPF Sport,2008,240 400 km,1 896 cm3,Diesel,105 KM,Auta małe,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-ibiza-ID6GpKzH.html
Seat Leon 1.2 TSI Ecomotive Style Copa,19901,PLN,Prywatne,Seat,Leon,1.2 TSI Ecomotive Style Copa,2011,160 517 km,1 197 cm3,Benzyna,105 KM,Auta małe,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,"6,50 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-leon-biala-perla-bezwypadkowy-serwisowany-z-niemiec-ID6GeUI4.html
Seat Arona 1.0 TSI FR S&S DSG,85900,PLN,Prywatne,Seat,Arona,1.0 TSI FR S&S DSG,2021,22 400 km,999 cm3,Benzyna,110 KM,SUV,Automatyczna,5,5,Srebrny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-arona-seat-arona-fr-1-0-tsi-full-led-2021-od-pracownika-aso-seat-ID6GpGsu.html
Seat Exeo,24200,PLN,Prywatne,Seat,Exeo,,2009,139 000 km,1 595 cm3,Benzyna+LPG,102 KM,Sedan,Manualna,4,5,Biały,Używane,,,"10,60 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/seat-exeo-seat-exeo-1-6-lpg-bardzo-niski-przebieg-ID6Gkgwe.html
Seat Leon ST 2.0 TDI Start&Stop FR,49900,PLN,Firma,Seat,Leon,ST 2.0 TDI Start&Stop FR,2015,194 000 km,1 968 cm3,Diesel,184 KM,Kombi,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,12 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-leon-tdi-184km-kombi-fr-klimatr-alu-pdc-skora-grzane-fotele-full-led-serwis-ID6GoyAY.html
Seat Alhambra,48000,PLN,Prywatne,Seat,Alhambra,,2016,185 000 km,1 968 cm3,Diesel,150 KM,Minivan,Manualna,5,7,Szary,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-alhambra-seat-alhambra-2-0-cr-ecomotive-150km-reference-z-dodatkami-ID6GkcJT.html
Seat Ateca 1.4 Eco TSI Style S&S DSG,77000,PLN,Prywatne,Seat,Ateca,1.4 Eco TSI Style S&S DSG,2018,166 000 km,1 395 cm3,Benzyna,150 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-ateca-xcellence-kamera-cofania-podgrzewane-fotele-ID6GpHTv.html
Seat Ibiza 1.0 TSI Full LED S&S,61280,PLN,Prywatne,Seat,Ibiza,1.0 TSI Full LED S&S,2019,51 000 km,999 cm3,Benzyna,115 KM,Auta małe,Manualna,5,5,Pomarańczowy,Używane,Tak,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-ibiza-cesja-1-0tsi-116km-full-led-s-s-2019r-f-vat-pomaranczowa-ID6GopHj.html
Seat Ibiza 1.2 TDI iTech Reference,29500,PLN,Prywatne,Seat,Ibiza,1.2 TDI iTech Reference,2016,229 600 km,1 199 cm3,Diesel,76 KM,Kombi,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,4 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/seat-ibiza-z-niemiec-seat-ibiza-navi-klimatron-itd-ID6GpIDF.html
Seat Ibiza SC 1.4 16V Style,19990,PLN,Prywatne,Seat,Ibiza,SC 1.4 16V Style,2010,140 000 km,1 390 cm3,Benzyna,86 KM,Kompakt,Manualna,3,5,Inny kolor,Używane,Tak,Na przednie koła,8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-ibiza-1-4-86km-style-klima-tempomat-cd-mp3-isofix-ID6Gpyxq.html
Seat Leon ST 1.4 TSI Start&Stop XCELLENCE,52900,PLN,Prywatne,Seat,Leon,ST 1.4 TSI Start&Stop XCELLENCE,2016,130 000 km,1 395 cm3,Benzyna,125 KM,Kombi,Manualna,5,5,Brązowy,Używane,Tak,Na przednie koła,6 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-leon-seat-leon-xperience-2016-1-4tsi-130tys-km-ID6GpIoT.html
Seat Leon,29000,PLN,Prywatne,Seat,Leon,,2010,290 000 km,1 896 cm3,Diesel,105 KM,Kompakt,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-leon-seat-leon-1-9-tdi-bixenon-navi-isofix-ID6GpImW.html
Seat Ateca,110000,PLN,Prywatne,Seat,Ateca,,2018,111 800 km,1 984 cm3,Benzyna,190 KM,SUV,Automatyczna,5,5,Czerwony,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/seat-ateca-seat-ateca-2-0-tsi-190km-topowa-wersja-fr-4drive-dsg-ID6GkW2G.html
