Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Microcar M.GO,21700,PLN,Prywatne,Microcar,M.GO,,2013,60 000 km,480 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,,Srebrny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-microcar-m-go-super-stan-niski-przebieg-ID6Gou1H.html
Microcar M.GO,31500,PLN,Firma,Microcar,M.GO,,2013,25 500 km,505 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Inny kolor,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-gwarancja-kategoria-l6e-dostarczymy-auto-pod-dom-raty-ID6Gn3JM.html
Microcar DUE,17900,PLN,Prywatne,Microcar,DUE,,2021,35 800 km,478 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Czarny,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-due-ID6Gpse0.html
Microcar M.GO,17500,PLN,Firma,Microcar,M.GO,,2019,12 617 km,498 cm3,Diesel,8 KM,Auta miejskie,Automatyczna,3,,Brązowy,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-highland-x500-ID6G9wqv.html
Microcar M.GO,27000,PLN,Prywatne,Microcar,M.GO,,2018,28 930 km,480 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-ID6GprlU.html
Microcar M.GO,31500,PLN,Prywatne,Microcar,M.GO,,2018,21 000 km,498 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Granatowy,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-ledkameraparktronikl6ezarejestowany-ID6GosWL.html
Microcar M.GO,34500,PLN,Firma,Microcar,M.GO,,2016,50 921 km,480 cm3,Diesel,5 KM,Auta małe,Automatyczna,2,2,Czerwony,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-2016-l6e-am-od-14-roku-zycia-ID6GbAk7.html
Microcar Flex,39500,PLN,Firma,Microcar,Flex,,2018,21 450 km,505 cm3,Diesel,5 KM,Auta małe,Automatyczna,2,2,Czarny,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/microcar-flex-2018r-pl-wywrotka-l6e-am-od-14-roku-zycia-ID6EST2Z.html
Microcar DUE First,33900,PLN,Prywatne,Microcar,DUE First,,2021,11 000 km,498 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-due-first-bez-prawa-jazdy-kat-l6e-od-14-lat-ID6G7Byq.html
Microcar DUE,9900,PLN,Firma,Microcar,DUE,,2016,50 759 km,480 cm3,Diesel,6 KM,Auta małe,Automatyczna,3,2,Niebieski,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-due-microcar-due-l6emale-autkom-go-ID6FQRmf.html
Microcar M.GO,18800,PLN,Firma,Microcar,M.GO,,2013,59 000 km,400 cm3,Diesel,4 KM,Auta małe,Automatyczna,2,2,Zielony,Używane,,Na przednie koła,,,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-aixam-scouty-r-alu14-hardtop-piekny-oplacony-transport-ID6GnUAH.html
Microcar M.GO,37700,PLN,Firma,Microcar,M.GO,,2019,29 000 km,492 cm3,Diesel,6 KM,Auta małe,Automatyczna,2,2,Czerwony,Używane,,Na przednie koła,,,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-m-go-nowy-model-alu15-pol-skory-piekny-oplacony-transport-ID6GlRLR.html
Microcar DUE,17900,PLN,Prywatne,Microcar,DUE,,2023,5 500 km,498 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-due-okazja-ID6GpiUC.html
Microcar DUE,25000,PLN,Firma,Microcar,DUE,,2018,12 000 km,502 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Biały,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-due-gwarancja-kategoria-l6e-dostarczymy-auto-pod-dom-raty-ID6GmR72.html
Microcar M.GO,18300,PLN,Prywatne,Microcar,M.GO,,2009,14 312 km,523 cm3,Diesel,5 KM,Auta małe,Automatyczna,2,2,Niebieski,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-2009-l6e-am-od-14-roku-zycia-niski-przebieg-ID6Go1AS.html
Microcar M.GO,16900,PLN,Prywatne,Microcar,M.GO,,2014,41 790 km,480 cm3,Diesel,4 KM,Auta miejskie,Automatyczna,3,2,Niebieski,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-auto-po-oplatach-ID6GogTt.html
Microcar M.GO,18500,PLN,Prywatne,Microcar,M.GO,,2012,61 622 km,505 cm3,Diesel,5 KM,Auta małe,Automatyczna,2,2,Biały,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-2012-l6e-am-od-14-roku-zycia-wersja-z-airbag-ID6Go1A9.html
Microcar M.GO,24900,PLN,Prywatne,Microcar,M.GO,,2012,68 500 km,505 cm3,Benzyna,21 KM,Auta małe,Automatyczna,3,4,Beżowy,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-microcar-m-go-auto-na-kategorie-b1-okazja-ID6GmNt1.html
Microcar DUE,32900,PLN,Firma,Microcar,DUE,,2021,18 000 km,498 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Biały,Używane,,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/microcar-due-498-cm3-8-km-kategoria-l6e-bp-od-14-tego-roku-zycia-2021r-ID6GmmDO.html
Microcar M.GO,33500,PLN,Firma,Microcar,M.GO,,2015,25 000 km,480 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,,Granatowy,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-dci-kat-l6e-od-14-lat-duzy-wybor-transport-pod-dom-aixam-microcar-ID6GodPz.html
Microcar DUE,16500,PLN,Firma,Microcar,DUE,,2021,22 000 km,498 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,5,Biały,Używane,,Na przednie koła,6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/microcar-due-okazja-l6e-od-14-roku-zycia-bez-prawa-jazdy-2021r-22000km-ID6FQML3.html
Microcar M.GO,25500,PLN,Firma,Microcar,M.GO,,2009,53 546 km,523 cm3,Diesel,5 KM,Auta małe,Automatyczna,2,2,Srebrny,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-2009-l6e-am-od-14-roku-zycia-gwarancja-ID6GmsrQ.html
Microcar M.GO,18900,PLN,Firma,Microcar,M.GO,,2016,27 000 km,480 cm3,Diesel,7 KM,Auta małe,Automatyczna,3,2,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-microcar-mgo-480-pojemnosci-diesel-ID6Gmium.html
Microcar M.GO,24900,PLN,Firma,Microcar,M.GO,,2018,6 700 km,478 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-microcar-mgo-diesel-478-pojemnosci-wersja-highland-ID6Gmi8g.html
Microcar M.GO,23900,PLN,Prywatne,Microcar,M.GO,,2015,42 660 km,480 cm3,Diesel,5 KM,Auta miejskie,Automatyczna,3,2,Granatowy,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-microcar-m-go-492-dci-ID6Gmi4m.html
Microcar M.GO,17900,PLN,Firma,Microcar,M.GO,,2010,70 000 km,523 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Niebieski,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-microcar-m-g0-l6e-ID6GbHIY.html
Microcar Inny,23999,PLN,Prywatne,Microcar,Inny,,2021,5 625 km,,Elektryczny,4 KM,Auta małe,Automatyczna,3,,Zielony,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-elektryczny-microcar-linzda-m4-super-okazja-mozliwosc-odliczenia-vat-ID6Gmdnj.html
Microcar Inny,76900,PLN,Firma,Microcar,Inny,,2023,1 km,,Elektryczny,28 KM,Auta małe,Automatyczna,3,2,Czerwony,Nowe,,Na tylne koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/microcar-baw-pony-100-elektryczny-poduszka-powietrzna-kamery-360-ID6G3qZW.html
Microcar Inny,67000,PLN,Prywatne,Microcar,Inny,,2021,1 000 km,,Elektryczny,20 KM,Auta miejskie,Automatyczna,2,2,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-zhidou-l7-e-prawo-jazdy-16-lat-ID6G74T7.html
Microcar M.GO,13900,PLN,Firma,Microcar,M.GO,,2012,35 000 km,440 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,,Czerwony,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-dci-ligier-l6e-14-lat-ID6GnSTq.html
Microcar M.GO,14900,PLN,Firma,Microcar,M.GO,,2012,30 000 km,440 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,,Beżowy,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-dci-airbag-ligier-l6e-14-lat-ID6GnSLy.html
Microcar MC,11900,PLN,Firma,Microcar,MC,,2004,38 000 km,505 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,,Błękitny,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-mc-kat-l6e-od-14-lat-duzy-wybor-transport-pod-dom-ID6GnMJe.html
Microcar M.GO,36500,PLN,Firma,Microcar,M.GO,,2019,23 000 km,480 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-kat-l6e-od-14-lat-duzy-wybor-transport-pod-dom-ID6GnMGM.html
Microcar DUE,34900,PLN,Firma,Microcar,DUE,,2022,14 000 km,498 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-due-kat-l6e-od-14-lat-duzy-wybor-transport-pod-dom-ID6GnKaM.html
Microcar Inny,38900,PLN,Firma,Microcar,Inny,,2023,1 km,,Elektryczny,10 KM,Auta małe,Automatyczna,5,2,Niebieski,Nowe,,Na tylne koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/microcar-exoo-amy-l7e-elektryczna-nowosc-autoryzowany-importer-cz-wa-ID6G3r8r.html
Microcar M.GO,32000,PLN,Prywatne,Microcar,M.GO,,2013,66 940 km,505 cm3,Benzyna,21 KM,Auta małe,Automatyczna,2,2,Inny kolor,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-microcar-m-go-kategoria-b1-15kw-od-16-lat-ID6GmjGZ.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-l7e-kat-b1-od-16-lat-4-osobowy-ID6GmjJd.html
Microcar M.GO,52700,PLN,Firma,Microcar,M.GO,,2016,7 800 km,505 cm3,Benzyna,21 KM,Auta małe,Automatyczna,3,4,Biały,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-l7e-kat-b1-od-16-lat-4-osobowy-ID6GmjGg.html
Microcar M.GO,52700,PLN,Firma,Microcar,M.GO,,2017,10 700 km,505 cm3,Benzyna,21 KM,Auta małe,Automatyczna,3,4,Granatowy,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-highland-l7e-kat-b1-od-16-lat-4-osobowy-ID6Ge0dD.html
Microcar M.GO,37900,PLN,Firma,Microcar,M.GO,,2017,36 488 km,478 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Srebrny,Używane,,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-microcar-zarejestrowany-ID6GciC0.html
Microcar M.GO,15500,PLN,Firma,Microcar,M.GO,,2020,7 025 km,498 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Niebieski,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-microcarm-go26-08-2020r0-5dci8pszofcar-ID6Gkz6n.html
Microcar DUE,18500,PLN,Prywatne,Microcar,DUE,,2023,6 300 km,498 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-due-microcar-due-498cm-automat-ID6Gmh0O.html
Microcar DUE,25900,PLN,Prywatne,Microcar,DUE,,2023,2 000 km,498 cm3,Diesel,8 KM,Auta miejskie,Automatyczna,2,,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-due-microcar-duo-l6e-male-autko-m-go-od-14-tego-roku-2023r-jak-nowy-okazja-ID6GnuDp.html
Microcar M.GO,21900,PLN,Prywatne,Microcar,M.GO,,2021,36 000 km,478 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Szary,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-ID6Ggyq7.html
Microcar M.GO,43950,PLN,Prywatne,Microcar,M.GO,,2020,29 000 km,480 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Niebieski,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-x-dci-carplay-airbag-kat-am-b1-aixam-ligier-ID6GbnPM.html
Microcar Inny,80000,PLN,Prywatne,Microcar,Inny,,2023,25 km,,Elektryczny,49 KM,Auta miejskie,Automatyczna,2,2,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-zhidou-ID6G6Mwu.html
Microcar DUE First,49000,PLN,Firma,Microcar,DUE First,,2021,3 428 km,498 cm3,Diesel,8 KM,Auta miejskie,Automatyczna,3,2,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-due-first-microcar-due-niski-przebieg-zadbany-ID6Giart.html
Microcar M.GO,33950,PLN,Prywatne,Microcar,M.GO,,2018,18 000 km,480 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-gt-sport-l6e-am-b1-od-14-lat-ID6Gk2PD.html
Microcar M.GO,19900,PLN,Prywatne,Microcar,M.GO,,2010,45 407 km,505 cm3,Benzyna,20 KM,Auta małe,Automatyczna,3,4,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-microcar-m-go-2010-kat-b1-ID6Gnfi8.html
Microcar M.GO,28500,PLN,Prywatne,Microcar,M.GO,,2013,80 480 km,440 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Niebieski,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-micerocar-m8-440cm3-l6e-kat-am-b1-zarejestrowany-ID6GneN0.html
Microcar DUE,22900,PLN,Firma,Microcar,DUE,,2018,21 000 km,498 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Biały,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-due-gwarancja-transport-ID6Gnds4.html
Microcar DUE,18900,PLN,Prywatne,Microcar,DUE,,2021,19 000 km,498 cm3,Benzyna,8 KM,Auta małe,Automatyczna,3,2,Biały,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-due-microcar-due-ID6GoRWE.html
Microcar M.GO,71899,PLN,Firma,Microcar,M.GO,,2023,1 km,478 cm3,Diesel,8 KM,Auta miejskie,Automatyczna,3,2,Biały,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-microcar-mgo-dci-z-salonu-pl-automat-nowy-od-14-lat-gw-24m-ID6FZtLR.html
Microcar M.GO,12500,PLN,Firma,Microcar,M.GO,,2014,81 000 km,480 cm3,Diesel,4 KM,Auta małe,Automatyczna,2,2,Inny kolor,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-ID6Glplv.html
Microcar M.GO,33900,PLN,Prywatne,Microcar,M.GO,,2018,3 500 km,498 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Biały,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/microcar-m-go-tylko-3-500km-l6e-jak-nowy-kamera-bogata-wersja-ID6GoKWE.html
Microcar Inny,22900,PLN,Prywatne,Microcar,Inny,,2013,49 000 km,505 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/microcar-super-microcar-f8c-ID6Gounx.html
